function,function, time_us
,time_us
Tempo por Loop, 10188.00000000
Tempo por Loop, 12846.00000000
Tempo por Loop, 10358.00000000
Tempo por Loop, 11242.00000000
Tempo por Loop, 12790.00000000
Tempo por Loop, 10032.00000000
Tempo por Loop, 11231.00000000
Tempo por Loop, 10791.00000000
Tempo por Loop, 13633.00000000
Tempo por Loop, 10133.00000000
Tempo por Loop, 12977.00000000
Tempo por Loop, 15401.00000000
Tempo por Loop, 10349.00000000
Tempo por Loop, 10428.00000000
Tempo por Loop, 13139.00000000
Tempo por Loop, 11513.00000000
Tempo por Loop, 12239.00000000
Tempo por Loop, 11476.00000000
Tempo por Loop, 15623.00000000
Tempo por Loop, 12787.00000000
Tempo por Loop, 10513.00000000
Tempo por Loop, 11553.00000000
Tempo por Loop, 11157.00000000
Tempo por Loop, 11916.00000000
Tempo por Loop, 11493.00000000
Tempo por Loop, 13470.00000000
Tempo por Loop, 10381.00000000
Tempo por Loop, 10230.00000000
Tempo por Loop, 11435.00000000
Tempo por Loop, 13110.00000000
Tempo por Loop, 10526.00000000
Tempo por Loop, 13325.00000000
Tempo por Loop, 11410.00000000
Tempo por Loop, 10323.00000000
Tempo por Loop, 12356.00000000
Tempo por Loop, 11453.00000000
Tempo por Loop, 11396.00000000
Tempo por Loop, 12251.00000000
Tempo por Loop, 12525.00000000
Tempo por Loop, 10155.00000000
Tempo por Loop, 12896.00000000
Tempo por Loop, 10040.00000000
Tempo por Loop, 11253.00000000
Tempo por Loop, 12332.00000000
Tempo por Loop, 11701.00000000
Tempo por Loop, 11531.00000000
Tempo por Loop, 11991.00000000
Tempo por Loop, 11220.00000000
Tempo por Loop, 10149.00000000
Tempo por Loop, 13306.00000000
Tempo por Loop, 11580.00000000
Tempo por Loop, 10058.00000000
Tempo por Loop, 12977.00000000
Tempo por Loop, 10348.00000000
Tempo por Loop, 11327.00000000
Tempo por Loop, 11908.00000000
Tempo por Loop, 11270.00000000
Tempo por Loop, 11135.00000000
Tempo por Loop, 12113.00000000
Tempo por Loop, 11309.00000000
Tempo por Loop, 10182.00000000
Tempo por Loop, 12453.00000000
Tempo por Loop, 11333.00000000
Tempo por Loop, 12521.00000000
Tempo por Loop, 12197.00000000
Tempo por Loop, 11155.00000000
Tempo por Loop, 15075.00000000
Tempo por Loop, 12555.00000000
Tempo por Loop, 11008.00000000
Tempo por Loop, 11444.00000000
Tempo por Loop, 13173.00000000
Tempo por Loop, 10566.00000000
Tempo por Loop, 11530.00000000
Tempo por Loop, 12316.00000000
Tempo por Loop, 11316.00000000
Tempo por Loop, 10347.00000000
Tempo por Loop, 11111.00000000
Tempo por Loop, 12990.00000000
Tempo por Loop, 10899.00000000
Tempo por Loop, 14536.00000000
Tempo por Loop, 10858.00000000
Tempo por Loop, 11329.00000000
Tempo por Loop, 12170.00000000
Tempo por Loop, 11640.00000000
Tempo por Loop, 11315.00000000
Tempo por Loop, 10104.00000000
Tempo por Loop, 13575.00000000
Tempo por Loop, 10704.00000000
Tempo por Loop, 13070.00000000
Tempo por Loop, 10252.00000000
Tempo por Loop, 11173.00000000
Tempo por Loop, 13429.00000000
Tempo por Loop, 17059.00000000
Tempo por Loop, 11363.00000000
Tempo por Loop, 12044.00000000
Tempo por Loop, 11414.00000000
Tempo por Loop, 10369.00000000
Tempo por Loop, 13247.00000000
Tempo por Loop, 11277.00000000
Tempo por Loop, 10402.00000000
Tempo por Loop, 12218.00000000
Tempo por Loop, 11355.00000000
Tempo por Loop, 11174.00000000
Tempo por Loop, 11860.00000000
Tempo por Loop, 11192.00000000
Tempo por Loop, 11058.00000000
Tempo por Loop, 11792.00000000
Tempo por Loop, 10134.00000000
Tempo por Loop, 11493.00000000
Tempo por Loop, 14052.00000000
Tempo por Loop, 10378.00000000
Tempo por Loop, 11222.00000000
Tempo por Loop, 11366.00000000
Tempo por Loop, 11869.00000000
Tempo por Loop, 10103.00000000
Tempo por Loop, 13296.00000000
Tempo por Loop, 11247.00000000
Tempo por Loop, 10573.00000000
Tempo por Loop, 13184.00000000
Tempo por Loop, 15569.00000000
Tempo por Loop, 10149.00000000
Tempo por Loop, 10452.00000000
Tempo por Loop, 18691.00000000
Tempo por Loop, 11712.00000000
Tempo por Loop, 11897.00000000
Tempo por Loop, 11394.00000000
Tempo por Loop, 10277.00000000
Tempo por Loop, 11036.00000000
Tempo por Loop, 12445.00000000
Tempo por Loop, 11302.00000000
Tempo por Loop, 12378.00000000
Tempo por Loop, 11308.00000000
Tempo por Loop, 11232.00000000
Tempo por Loop, 12246.00000000
Tempo por Loop, 11325.00000000
Tempo por Loop, 11142.00000000
Tempo por Loop, 13289.00000000
Tempo por Loop, 10445.00000000
Tempo por Loop, 11248.00000000
Tempo por Loop, 13082.00000000
Tempo por Loop, 10458.00000000
Tempo por Loop, 10165.00000000
Tempo por Loop, 13251.00000000
Tempo por Loop, 11530.00000000
Tempo por Loop, 10368.00000000
Tempo por Loop, 13086.00000000
Tempo por Loop, 12335.00000000
Tempo por Loop, 10490.00000000
Tempo por Loop, 15988.00000000
Tempo por Loop, 11846.00000000
Tempo por Loop, 11476.00000000
Tempo por Loop, 12184.00000000
Tempo por Loop, 11054.00000000
Tempo por Loop, 10232.00000000
Tempo por Loop, 13160.00000000
Tempo por Loop, 10438.00000000
Tempo por Loop, 11507.00000000
Tempo por Loop, 13468.00000000
Tempo por Loop, 10215.00000000
Tempo por Loop, 11258.00000000
Tempo por Loop, 12067.00000000
Tempo por Loop, 11376.00000000
Tempo por Loop, 10220.00000000
Tempo por Loop, 13134.00000000
Tempo por Loop, 11157.00000000
Tempo por Loop, 10427.00000000
Tempo por Loop, 11155.00000000
Tempo por Loop, 12039.00000000
Tempo por Loop, 11068.00000000
Tempo por Loop, 11772.00000000
Tempo por Loop, 11506.00000000
Tempo por Loop, 11189.00000000
Tempo por Loop, 12192.00000000
Tempo por Loop, 12218.00000000
Tempo por Loop, 10451.00000000
Tempo por Loop, 12888.00000000
Tempo por Loop, 10334.00000000
Tempo por Loop, 15547.00000000
Tempo por Loop, 13623.00000000
Tempo por Loop, 10611.00000000
Tempo por Loop, 11288.00000000
Tempo por Loop, 12460.00000000
Tempo por Loop, 11222.00000000
Tempo por Loop, 10181.00000000
Tempo por Loop, 13131.00000000
Tempo por Loop, 11446.00000000
Tempo por Loop, 10479.00000000
Tempo por Loop, 12563.00000000
Tempo por Loop, 11387.00000000
Tempo por Loop, 11063.00000000
Tempo por Loop, 10612.00000000
Tempo por Loop, 13016.00000000
Tempo por Loop, 11315.00000000
Tempo por Loop, 10229.00000000
Tempo por Loop, 12079.00000000
Tempo por Loop, 11184.00000000
Tempo por Loop, 13175.00000000
Tempo por Loop, 10449.00000000
Tempo por Loop, 11325.00000000
Tempo por Loop, 13117.00000000
Tempo por Loop, 10375.00000000
Tempo por Loop, 10089.00000000
Tempo por Loop, 14242.00000000
Tempo por Loop, 10588.00000000
Tempo por Loop, 11141.00000000
Tempo por Loop, 13137.00000000
Tempo por Loop, 10436.00000000
Tempo por Loop, 11345.00000000
Tempo por Loop, 11921.00000000
Tempo por Loop, 10996.00000000
Tempo por Loop, 10406.00000000
Tempo por Loop, 11697.00000000
Tempo por Loop, 13043.00000000
Tempo por Loop, 10265.00000000
Tempo por Loop, 12919.00000000
Tempo por Loop, 10025.00000000
Tempo por Loop, 11077.00000000
Tempo por Loop, 10343.00000000
Tempo por Loop, 20493.00000000
Tempo por Loop, 10448.00000000
Tempo por Loop, 10659.00000000
Tempo por Loop, 13087.00000000
Tempo por Loop, 10226.00000000
Tempo por Loop, 13166.00000000
Tempo por Loop, 11101.00000000
Tempo por Loop, 10275.00000000
Tempo por Loop, 13179.00000000
Tempo por Loop, 10706.00000000
Tempo por Loop, 12672.00000000
Tempo por Loop, 10316.00000000
Tempo por Loop, 13364.00000000
Tempo por Loop, 10265.00000000
Tempo por Loop, 11328.00000000
Tempo por Loop, 19782.00000000
Tempo por Loop, 10701.00000000
Tempo por Loop, 12521.00000000
Tempo por Loop, 11327.00000000
Tempo por Loop, 11286.00000000
Tempo por Loop, 12058.00000000
Tempo por Loop, 11475.00000000
Tempo por Loop, 10281.00000000
Tempo por Loop, 13365.00000000
Tempo por Loop, 11359.00000000
Tempo por Loop, 10348.00000000
Tempo por Loop, 13317.00000000
Tempo por Loop, 10708.00000000
Tempo por Loop, 11319.00000000
Tempo por Loop, 10115.00000000
Tempo por Loop, 12997.00000000
Tempo por Loop, 10073.00000000
Tempo por Loop, 13014.00000000
Tempo por Loop, 11292.00000000
Tempo por Loop, 10386.00000000
Tempo por Loop, 11161.00000000
Tempo por Loop, 11725.00000000
Tempo por Loop, 11404.00000000
Tempo por Loop, 12163.00000000
Tempo por Loop, 11287.00000000
Tempo por Loop, 11057.00000000
Tempo por Loop, 12114.00000000
Tempo por Loop, 12232.00000000
Tempo por Loop, 9963.00000000
Tempo por Loop, 11179.00000000
Tempo por Loop, 18945.00000000
Tempo por Loop, 11436.00000000
Tempo por Loop, 13484.00000000
Tempo por Loop, 10131.00000000
Tempo por Loop, 11661.00000000
Tempo por Loop, 12212.00000000
Tempo por Loop, 11624.00000000
Tempo por Loop, 10605.00000000
Tempo por Loop, 13303.00000000
Tempo por Loop, 11421.00000000
Tempo por Loop, 10402.00000000
Tempo por Loop, 10516.00000000
Tempo por Loop, 14259.00000000
Tempo por Loop, 11325.00000000
Tempo por Loop, 10396.00000000
Tempo por Loop, 13221.00000000
Tempo por Loop, 11327.00000000
Tempo por Loop, 10259.00000000
Tempo por Loop, 12397.00000000
Tempo por Loop, 11252.00000000
Tempo por Loop, 13225.00000000
Tempo por Loop, 10040.00000000
Tempo por Loop, 11453.00000000
Tempo por Loop, 13186.00000000
Tempo por Loop, 10439.00000000
Tempo por Loop, 10315.00000000
Tempo por Loop, 19110.00000000
Tempo por Loop, 11761.00000000
Tempo por Loop, 10429.00000000
Tempo por Loop, 11564.00000000
Tempo por Loop, 13141.00000000
Tempo por Loop, 10332.00000000
Tempo por Loop, 10417.00000000
Tempo por Loop, 13291.00000000
Tempo por Loop, 11530.00000000
Tempo por Loop, 12032.00000000
Tempo por Loop, 11344.00000000
Tempo por Loop, 10626.00000000
Tempo por Loop, 13273.00000000
Tempo por Loop, 10439.00000000
Tempo por Loop, 11468.00000000
Tempo por Loop, 12665.00000000
Tempo por Loop, 11450.00000000
Tempo por Loop, 11318.00000000
Tempo por Loop, 10902.00000000
Tempo por Loop, 13206.00000000
Tempo por Loop, 10260.00000000
Tempo por Loop, 11255.00000000
Tempo por Loop, 12271.00000000
Tempo por Loop, 11370.00000000
Tempo por Loop, 13182.00000000
Tempo por Loop, 10648.00000000
Tempo por Loop, 11419.00000000
Tempo por Loop, 12221.00000000
Tempo por Loop, 11385.00000000
Tempo por Loop, 14609.00000000
Tempo por Loop, 11388.00000000
Tempo por Loop, 13457.00000000
Tempo por Loop, 10518.00000000
Tempo por Loop, 12330.00000000
Tempo por Loop, 17180.00000000
Tempo por Loop, 16112.00000000
Tempo por Loop, 17411.00000000
Tempo por Loop, 15140.00000000
Tempo por Loop, 10556.00000000
Tempo por Loop, 11296.00000000
Tempo por Loop, 13399.00000000
Tempo por Loop, 10208.00000000
Tempo por Loop, 11256.00000000
Tempo por Loop, 11855.00000000
Tempo por Loop, 10990.00000000
Tempo por Loop, 10080.00000000
Tempo por Loop, 13337.00000000
Tempo por Loop, 10402.00000000
Tempo por Loop, 13377.00000000
Tempo por Loop, 11293.00000000
Tempo por Loop, 10300.00000000
Tempo por Loop, 14237.00000000
Tempo por Loop, 10497.00000000
Tempo por Loop, 10838.00000000
Tempo por Loop, 10311.00000000
Tempo por Loop, 13083.00000000
Tempo por Loop, 17784.00000000
Tempo por Loop, 12716.00000000
Tempo por Loop, 11407.00000000
Tempo por Loop, 10179.00000000
Tempo por Loop, 11371.00000000
Tempo por Loop, 12628.00000000
Tempo por Loop, 11680.00000000
Tempo por Loop, 11544.00000000
Tempo por Loop, 12069.00000000
Tempo por Loop, 10319.00000000
Tempo por Loop, 13334.00000000
Tempo por Loop, 11490.00000000
Tempo por Loop, 10199.00000000
Tempo por Loop, 14139.00000000
Tempo por Loop, 11561.00000000
Tempo por Loop, 10276.00000000
Tempo por Loop, 11918.00000000
Tempo por Loop, 11427.00000000
Tempo por Loop, 11258.00000000
Tempo por Loop, 12212.00000000
Tempo por Loop, 11403.00000000
Tempo por Loop, 11002.00000000
Tempo por Loop, 10009.00000000
Tempo por Loop, 10085.00000000
Tempo por Loop, 13422.00000000
Tempo por Loop, 11580.00000000
Tempo por Loop, 12357.00000000
Tempo por Loop, 12124.00000000
Tempo por Loop, 13433.00000000
Tempo por Loop, 10243.00000000
Tempo por Loop, 10240.00000000
Tempo por Loop, 11504.00000000
Tempo por Loop, 13246.00000000
Tempo por Loop, 10125.00000000
Tempo por Loop, 13245.00000000
Tempo por Loop, 10359.00000000
Tempo por Loop, 11139.00000000
Tempo por Loop, 12176.00000000
Tempo por Loop, 11279.00000000
Tempo por Loop, 10440.00000000
Tempo por Loop, 12921.00000000
Tempo por Loop, 11311.00000000
Tempo por Loop, 10237.00000000
Tempo por Loop, 11025.00000000
Tempo por Loop, 11596.00000000
Tempo por Loop, 11350.00000000
Tempo por Loop, 11100.00000000
Tempo por Loop, 12938.00000000
Tempo por Loop, 11232.00000000
Tempo por Loop, 10401.00000000
Tempo por Loop, 13189.00000000
Tempo por Loop, 10213.00000000
Tempo por Loop, 12217.00000000
Tempo por Loop, 12098.00000000
Tempo por Loop, 11137.00000000
Tempo por Loop, 16622.00000000
Tempo por Loop, 12404.00000000
Tempo por Loop, 11450.00000000
Tempo por Loop, 12022.00000000
Tempo por Loop, 11256.00000000
Tempo por Loop, 10532.00000000
Tempo por Loop, 11186.00000000
Tempo por Loop, 13458.00000000
Tempo por Loop, 10359.00000000
Tempo por Loop, 11998.00000000
Tempo por Loop, 11098.00000000
Tempo por Loop, 11411.00000000
Tempo por Loop, 12350.00000000
Tempo por Loop, 11588.00000000
Tempo por Loop, 10406.00000000
Tempo por Loop, 12820.00000000
Tempo por Loop, 10088.00000000
Tempo por Loop, 11511.00000000
Tempo por Loop, 18948.00000000
Tempo por Loop, 11595.00000000
Tempo por Loop, 10288.00000000
Tempo por Loop, 12639.00000000
Tempo por Loop, 11415.00000000
Tempo por Loop, 10000.00000000
Tempo por Loop, 13082.00000000
Tempo por Loop, 11445.00000000
Tempo por Loop, 10298.00000000
Tempo por Loop, 14107.00000000
Tempo por Loop, 10032.00000000
Tempo por Loop, 11704.00000000
Tempo por Loop, 13151.00000000
Tempo por Loop, 10060.00000000
Tempo por Loop, 11109.00000000
Tempo por Loop, 10178.00000000
Tempo por Loop, 18505.00000000
Tempo por Loop, 10170.00000000
Tempo por Loop, 11107.00000000
Tempo por Loop, 12035.00000000
Tempo por Loop, 11166.00000000
Tempo por Loop, 13114.00000000
Tempo por Loop, 9984.00000000
Tempo por Loop, 10161.00000000
Tempo por Loop, 12724.00000000
Tempo por Loop, 11729.00000000
Tempo por Loop, 10463.00000000
Tempo por Loop, 13056.00000000
Tempo por Loop, 11145.00000000
Tempo por Loop, 10037.00000000
Tempo por Loop, 12869.00000000
Tempo por Loop, 9739.00000000
Tempo por Loop, 10683.00000000
Tempo por Loop, 12033.00000000
Tempo por Loop, 11043.00000000
Tempo por Loop, 11251.00000000
Tempo por Loop, 9956.00000000
Tempo por Loop, 9841.00000000
Tempo por Loop, 17090.00000000
Tempo por Loop, 13826.00000000
Tempo por Loop, 10418.00000000
Tempo por Loop, 11219.00000000
Tempo por Loop, 11342.00000000
Tempo por Loop, 10384.00000000
Tempo por Loop, 12109.00000000
Tempo por Loop, 11518.00000000
Tempo por Loop, 12917.00000000
Tempo por Loop, 10396.00000000
Tempo por Loop, 11543.00000000
Tempo por Loop, 13132.00000000
Tempo por Loop, 10455.00000000
Tempo por Loop, 10635.00000000
Tempo por Loop, 13993.00000000
Tempo por Loop, 11334.00000000
Tempo por Loop, 10286.00000000
Tempo por Loop, 13039.00000000
Tempo por Loop, 10232.00000000
Tempo por Loop, 13236.00000000
Tempo por Loop, 10433.00000000
Tempo por Loop, 11335.00000000
Tempo por Loop, 11258.00000000
Tempo por Loop, 12390.00000000
Tempo por Loop, 11435.00000000
Tempo por Loop, 12072.00000000
Tempo por Loop, 12257.00000000
Tempo por Loop, 10198.00000000
Tempo por Loop, 11811.00000000
Tempo por Loop, 13225.00000000
Tempo por Loop, 10774.00000000
Tempo por Loop, 11447.00000000
Tempo por Loop, 12662.00000000
Tempo por Loop, 11067.00000000
Tempo por Loop, 10125.00000000
Tempo por Loop, 12778.00000000
Tempo por Loop, 11082.00000000
Tempo por Loop, 10032.00000000
Tempo por Loop, 12768.00000000
Tempo por Loop, 10408.00000000
Tempo por Loop, 11116.00000000
Tempo por Loop, 12036.00000000
Tempo por Loop, 11222.00000000
Tempo por Loop, 12024.00000000
Tempo por Loop, 11074.00000000
Tempo por Loop, 10085.00000000
Tempo por Loop, 13447.00000000
Tempo por Loop, 10483.00000000
Tempo por Loop, 11288.00000000
Tempo por Loop, 13061.00000000
Tempo por Loop, 10463.00000000
Tempo por Loop, 10916.00000000
Tempo por Loop, 10141.00000000
Tempo por Loop, 15913.00000000
Tempo por Loop, 10335.00000000
Tempo por Loop, 13178.00000000
Tempo por Loop, 15707.00000000
Tempo por Loop, 10652.00000000
Tempo por Loop, 11360.00000000
Tempo por Loop, 12313.00000000
Tempo por Loop, 11518.00000000
Tempo por Loop, 10464.00000000
Tempo por Loop, 19600.00000000
Tempo por Loop, 11346.00000000
Tempo por Loop, 10672.00000000
Tempo por Loop, 13477.00000000
Tempo por Loop, 10455.00000000
Tempo por Loop, 11159.00000000
Tempo por Loop, 13615.00000000
Tempo por Loop, 10897.00000000
Tempo por Loop, 11039.00000000
Tempo por Loop, 12415.00000000
Tempo por Loop, 11402.00000000
Tempo por Loop, 11907.00000000
Tempo por Loop, 11371.00000000
Tempo por Loop, 10501.00000000
Tempo por Loop, 13008.00000000
Tempo por Loop, 11221.00000000
Tempo por Loop, 10206.00000000
Tempo por Loop, 13307.00000000
Tempo por Loop, 10345.00000000
Tempo por Loop, 12450.00000000
Tempo por Loop, 12139.00000000
Tempo por Loop, 11360.00000000
Tempo por Loop, 11223.00000000
Tempo por Loop, 12446.00000000
Tempo por Loop, 10152.00000000
Tempo por Loop, 11119.00000000
Tempo por Loop, 13005.00000000
Tempo por Loop, 10127.00000000
Tempo por Loop, 10824.00000000
Tempo por Loop, 11077.00000000
Tempo por Loop, 10096.00000000
Tempo por Loop, 13424.00000000
Tempo por Loop, 12281.00000000
Tempo por Loop, 11074.00000000
Tempo por Loop, 9930.00000000
Tempo por Loop, 13215.00000000
Tempo por Loop, 10174.00000000
Tempo por Loop, 11132.00000000
Tempo por Loop, 12932.00000000
Tempo por Loop, 10512.00000000
Tempo por Loop, 11208.00000000
Tempo por Loop, 12584.00000000
Tempo por Loop, 11238.00000000
Tempo por Loop, 10411.00000000
Tempo por Loop, 11392.00000000
Tempo por Loop, 12247.00000000
Tempo por Loop, 12104.00000000
Tempo por Loop, 12830.00000000
Tempo por Loop, 10268.00000000
Tempo por Loop, 15518.00000000
Tempo por Loop, 12351.00000000
Tempo por Loop, 11411.00000000
Tempo por Loop, 10348.00000000
Tempo por Loop, 13340.00000000
Tempo por Loop, 11378.00000000
Tempo por Loop, 9947.00000000
Tempo por Loop, 16036.00000000
Tempo por Loop, 12729.00000000
Tempo por Loop, 11850.00000000
Tempo por Loop, 10913.00000000
Tempo por Loop, 13977.00000000
Tempo por Loop, 11873.00000000
Tempo por Loop, 10635.00000000
Tempo por Loop, 13412.00000000
Tempo por Loop, 10851.00000000
Tempo por Loop, 11093.00000000
Tempo por Loop, 12243.00000000
Tempo por Loop, 11333.00000000
Tempo por Loop, 10952.00000000
Tempo por Loop, 12206.00000000
Tempo por Loop, 10401.00000000
Tempo por Loop, 13254.00000000
Tempo por Loop, 11595.00000000
Tempo por Loop, 10286.00000000
Tempo por Loop, 13939.00000000
Tempo por Loop, 10473.00000000
Tempo por Loop, 11090.00000000
Tempo por Loop, 10513.00000000
Tempo por Loop, 13296.00000000
Tempo por Loop, 11165.00000000
Tempo por Loop, 11604.00000000
Tempo por Loop, 11311.00000000
Tempo por Loop, 10198.00000000
Tempo por Loop, 12960.00000000
Tempo por Loop, 10103.00000000
Tempo por Loop, 11548.00000000
Tempo por Loop, 16787.00000000
Tempo por Loop, 12073.00000000
Tempo por Loop, 11257.00000000
Tempo por Loop, 11889.00000000
Tempo por Loop, 12049.00000000
Tempo por Loop, 9764.00000000
Tempo por Loop, 13344.00000000
Tempo por Loop, 11211.00000000
Tempo por Loop, 9963.00000000
Tempo por Loop, 13244.00000000
Tempo por Loop, 10207.00000000
Tempo por Loop, 10642.00000000
Tempo por Loop, 13122.00000000
Tempo por Loop, 11413.00000000
Tempo por Loop, 10302.00000000
Tempo por Loop, 15526.00000000
Tempo por Loop, 13449.00000000
Tempo por Loop, 10379.00000000
Tempo por Loop, 9973.00000000
Tempo por Loop, 20047.00000000
Tempo por Loop, 11597.00000000
Tempo por Loop, 10563.00000000
Tempo por Loop, 13541.00000000
Tempo por Loop, 11714.00000000
Tempo por Loop, 12145.00000000
Tempo por Loop, 10295.00000000
Tempo por Loop, 11293.00000000
Tempo por Loop, 11106.00000000
Tempo por Loop, 12298.00000000
Tempo por Loop, 11261.00000000
Tempo por Loop, 13172.00000000
Tempo por Loop, 10204.00000000
Tempo por Loop, 10082.00000000
Tempo por Loop, 11375.00000000
Tempo por Loop, 13019.00000000
Tempo por Loop, 10274.00000000
Tempo por Loop, 13154.00000000
Tempo por Loop, 10251.00000000
Tempo por Loop, 11375.00000000
Tempo por Loop, 10152.00000000
Tempo por Loop, 11162.00000000
Tempo por Loop, 13144.00000000
Tempo por Loop, 12267.00000000
Tempo por Loop, 13076.00000000
Tempo por Loop, 10015.00000000
Tempo por Loop, 13067.00000000
Tempo por Loop, 10144.00000000
Tempo por Loop, 11179.00000000
Tempo por Loop, 11021.00000000
Tempo por Loop, 12007.00000000
Tempo por Loop, 11328.00000000
Tempo por Loop, 10669.00000000
Tempo por Loop, 13003.00000000
Tempo por Loop, 10165.00000000
Tempo por Loop, 13137.00000000
Tempo por Loop, 11128.00000000
Tempo por Loop, 10373.00000000
Tempo por Loop, 12875.00000000
Tempo por Loop, 10334.00000000
Tempo por Loop, 11250.00000000
Tempo por Loop, 10070.00000000
Tempo por Loop, 13247.00000000
Tempo por Loop, 11388.00000000
Tempo por Loop, 11873.00000000
Tempo por Loop, 11272.00000000
Tempo por Loop, 10165.00000000
Tempo por Loop, 11148.00000000
Tempo por Loop, 12087.00000000
Tempo por Loop, 11488.00000000
Tempo por Loop, 12270.00000000
Tempo por Loop, 12146.00000000
Tempo por Loop, 10226.00000000
Tempo por Loop, 11432.00000000
Tempo por Loop, 13079.00000000
Tempo por Loop, 10234.00000000
Tempo por Loop, 16197.00000000
Tempo por Loop, 13599.00000000
Tempo por Loop, 10580.00000000
Tempo por Loop, 10196.00000000
Tempo por Loop, 13487.00000000
Tempo por Loop, 12337.00000000
Tempo por Loop, 10242.00000000
Tempo por Loop, 13384.00000000
Tempo por Loop, 10751.00000000
Tempo por Loop, 13712.00000000
Tempo por Loop, 11122.00000000
Tempo por Loop, 12648.00000000
Tempo por Loop, 13520.00000000
Tempo por Loop, 10551.00000000
Tempo por Loop, 11580.00000000
Tempo por Loop, 10669.00000000
Tempo por Loop, 13403.00000000
Tempo por Loop, 10334.00000000
Tempo por Loop, 13320.00000000
Tempo por Loop, 10573.00000000
Tempo por Loop, 10916.00000000
Tempo por Loop, 13350.00000000
Tempo por Loop, 10514.00000000
Tempo por Loop, 11319.00000000
Tempo por Loop, 12184.00000000
Tempo por Loop, 11462.00000000
Tempo por Loop, 14771.00000000
Tempo por Loop, 17332.00000000
Tempo por Loop, 12409.00000000
Tempo por Loop, 10245.00000000
Tempo por Loop, 10366.00000000
Tempo por Loop, 17192.00000000
Tempo por Loop, 14421.00000000
Tempo por Loop, 16646.00000000
Tempo por Loop, 15212.00000000
Tempo por Loop, 14490.00000000
Tempo por Loop, 10284.00000000
Tempo por Loop, 13286.00000000
Tempo por Loop, 10015.00000000
Tempo por Loop, 10917.00000000
Tempo por Loop, 19143.00000000
Tempo por Loop, 11268.00000000
Tempo por Loop, 10428.00000000
Tempo por Loop, 12498.00000000
Tempo por Loop, 11284.00000000
Tempo por Loop, 11751.00000000
Tempo por Loop, 11405.00000000
Tempo por Loop, 11498.00000000
Tempo por Loop, 11917.00000000
Tempo por Loop, 10328.00000000
Tempo por Loop, 11152.00000000
Tempo por Loop, 12202.00000000
Tempo por Loop, 12345.00000000
Tempo por Loop, 11043.00000000
Tempo por Loop, 19979.00000000
Tempo por Loop, 10205.00000000
Tempo por Loop, 10280.00000000
Tempo por Loop, 13091.00000000
Tempo por Loop, 11210.00000000
Tempo por Loop, 10063.00000000
Tempo por Loop, 13450.00000000
Tempo por Loop, 10132.00000000
Tempo por Loop, 11485.00000000
Tempo por Loop, 12274.00000000
Tempo por Loop, 11260.00000000
Tempo por Loop, 11622.00000000
Tempo por Loop, 10166.00000000
Tempo por Loop, 13116.00000000
Tempo por Loop, 10662.00000000
Tempo por Loop, 11252.00000000
Tempo por Loop, 12141.00000000
Tempo por Loop, 11752.00000000
Tempo por Loop, 12344.00000000
Tempo por Loop, 11637.00000000
Tempo por Loop, 11121.00000000
Tempo por Loop, 11978.00000000
Tempo por Loop, 11271.00000000
Tempo por Loop, 10532.00000000
Tempo por Loop, 11468.00000000
Tempo por Loop, 12248.00000000
Tempo por Loop, 11525.00000000
Tempo por Loop, 12630.00000000
Tempo por Loop, 12376.00000000
Tempo por Loop, 10674.00000000
Tempo por Loop, 12985.00000000
Tempo por Loop, 11231.00000000
Tempo por Loop, 10457.00000000
Tempo por Loop, 11068.00000000
Tempo por Loop, 12929.00000000
Tempo por Loop, 10168.00000000
Tempo por Loop, 10564.00000000
Tempo por Loop, 13110.00000000
Tempo por Loop, 11140.00000000
Tempo por Loop, 10369.00000000
Tempo por Loop, 12976.00000000
Tempo por Loop, 11306.00000000
Tempo por Loop, 16962.00000000
Tempo por Loop, 11987.00000000
Tempo por Loop, 11379.00000000
Tempo por Loop, 11222.00000000
Tempo por Loop, 11895.00000000
Tempo por Loop, 11420.00000000
Tempo por Loop, 11019.00000000
Tempo por Loop, 11914.00000000
Tempo por Loop, 10399.00000000
Tempo por Loop, 11470.00000000
Tempo por Loop, 13254.00000000
Tempo por Loop, 10337.00000000
Tempo por Loop, 11367.00000000
Tempo por Loop, 12049.00000000
Tempo por Loop, 16038.00000000
Tempo por Loop, 10189.00000000
Tempo por Loop, 13531.00000000
Tempo por Loop, 11567.00000000
Tempo por Loop, 12112.00000000
Tempo por Loop, 11585.00000000
Tempo por Loop, 10567.00000000
Tempo por Loop, 13468.00000000
Tempo por Loop, 10134.00000000
Tempo por Loop, 11275.00000000
Tempo por Loop, 13128.00000000
Tempo por Loop, 10139.00000000
Tempo por Loop, 11092.00000000
Tempo por Loop, 12258.00000000
Tempo por Loop, 11456.00000000
Tempo por Loop, 10372.00000000
Tempo por Loop, 13151.00000000
Tempo por Loop, 11492.00000000
Tempo por Loop, 10137.00000000
Tempo por Loop, 13100.00000000
Tempo por Loop, 10310.00000000
Tempo por Loop, 11246.00000000
Tempo por Loop, 12314.00000000
Tempo por Loop, 11915.00000000
Tempo por Loop, 10359.00000000
Tempo por Loop, 13131.00000000
Tempo por Loop, 9947.00000000
Tempo por Loop, 12079.00000000
Tempo por Loop, 13210.00000000
Tempo por Loop, 14567.00000000
Tempo por Loop, 11148.00000000
Tempo por Loop, 10493.00000000
Tempo por Loop, 13191.00000000
