function,function,time_us
,time_us
Tempo por Loop, 43314.00000000
Tempo por Loop, 40525.00000000
Tempo por Loop, 47035.00000000
Tempo por Loop, 43537.00000000
Tempo por Loop, 39282.00000000
Tempo por Loop, 40482.00000000
Tempo por Loop, 44046.00000000
Tempo por Loop, 39768.00000000
Tempo por Loop, 40857.00000000
Tempo por Loop, 43312.00000000
Tempo por Loop, 41345.00000000
Tempo por Loop, 39960.00000000
Tempo por Loop, 45472.00000000
Tempo por Loop, 40585.00000000
Tempo por Loop, 39457.00000000
Tempo por Loop, 40770.00000000
Tempo por Loop, 43805.00000000
Tempo por Loop, 43423.00000000
Tempo por Loop, 43334.00000000
Tempo por Loop, 38425.00000000
Tempo por Loop, 36807.00000000
Tempo por Loop, 36121.00000000
Tempo por Loop, 40667.00000000
Tempo por Loop, 35918.00000000
Tempo por Loop, 39402.00000000
Tempo por Loop, 37345.00000000
Tempo por Loop, 38209.00000000
Tempo por Loop, 37728.00000000
Tempo por Loop, 40200.00000000
Tempo por Loop, 37923.00000000
Tempo por Loop, 38602.00000000
Tempo por Loop, 37533.00000000
Tempo por Loop, 37025.00000000
Tempo por Loop, 37689.00000000
Tempo por Loop, 38481.00000000
Tempo por Loop, 37823.00000000
Tempo por Loop, 44720.00000000
Tempo por Loop, 36547.00000000
Tempo por Loop, 37981.00000000
Tempo por Loop, 36410.00000000
Tempo por Loop, 39957.00000000
Tempo por Loop, 37658.00000000
Tempo por Loop, 37101.00000000
Tempo por Loop, 39130.00000000
Tempo por Loop, 37362.00000000
Tempo por Loop, 39024.00000000
Tempo por Loop, 35887.00000000
Tempo por Loop, 36977.00000000
Tempo por Loop, 39449.00000000
Tempo por Loop, 38093.00000000
Tempo por Loop, 35917.00000000
Tempo por Loop, 37969.00000000
Tempo por Loop, 38361.00000000
Tempo por Loop, 37160.00000000
Tempo por Loop, 37767.00000000
Tempo por Loop, 37971.00000000
Tempo por Loop, 37334.00000000
Tempo por Loop, 48784.00000000
Tempo por Loop, 36779.00000000
Tempo por Loop, 39169.00000000
Tempo por Loop, 38330.00000000
Tempo por Loop, 36942.00000000
Tempo por Loop, 36354.00000000
Tempo por Loop, 39442.00000000
Tempo por Loop, 37276.00000000
Tempo por Loop, 37372.00000000
Tempo por Loop, 38966.00000000
Tempo por Loop, 37367.00000000
Tempo por Loop, 36739.00000000
Tempo por Loop, 37901.00000000
Tempo por Loop, 38359.00000000
Tempo por Loop, 36176.00000000
Tempo por Loop, 39345.00000000
Tempo por Loop, 37812.00000000
Tempo por Loop, 44099.00000000
Tempo por Loop, 54152.00000000
Tempo por Loop, 42483.00000000
Tempo por Loop, 41179.00000000
Tempo por Loop, 42391.00000000
Tempo por Loop, 41182.00000000
Tempo por Loop, 40859.00000000
Tempo por Loop, 44770.00000000
Tempo por Loop, 53905.00000000
Tempo por Loop, 40741.00000000
Tempo por Loop, 43917.00000000
Tempo por Loop, 41302.00000000
Tempo por Loop, 41842.00000000
Tempo por Loop, 42177.00000000
Tempo por Loop, 41182.00000000
Tempo por Loop, 41462.00000000
Tempo por Loop, 41543.00000000
Tempo por Loop, 42640.00000000
Tempo por Loop, 41064.00000000
Tempo por Loop, 40993.00000000
Tempo por Loop, 42349.00000000
Tempo por Loop, 41444.00000000
Tempo por Loop, 43742.00000000
Tempo por Loop, 40214.00000000
Tempo por Loop, 39614.00000000
Tempo por Loop, 43898.00000000
Tempo por Loop, 40851.00000000
Tempo por Loop, 39875.00000000
Tempo por Loop, 44119.00000000
Tempo por Loop, 40079.00000000
Tempo por Loop, 41032.00000000
Tempo por Loop, 43858.00000000
Tempo por Loop, 43717.00000000
Tempo por Loop, 41492.00000000
Tempo por Loop, 41547.00000000
Tempo por Loop, 40767.00000000
Tempo por Loop, 39725.00000000
Tempo por Loop, 45756.00000000
Tempo por Loop, 37822.00000000
Tempo por Loop, 42150.00000000
Tempo por Loop, 39656.00000000
Tempo por Loop, 37556.00000000
Tempo por Loop, 37674.00000000
Tempo por Loop, 36512.00000000
Tempo por Loop, 41245.00000000
Tempo por Loop, 36646.00000000
Tempo por Loop, 37312.00000000
Tempo por Loop, 41617.00000000
Tempo por Loop, 36176.00000000
Tempo por Loop, 38817.00000000
Tempo por Loop, 36271.00000000
Tempo por Loop, 36784.00000000
Tempo por Loop, 37950.00000000
Tempo por Loop, 37977.00000000
Tempo por Loop, 38200.00000000
Tempo por Loop, 35931.00000000
Tempo por Loop, 38227.00000000
Tempo por Loop, 38367.00000000
Tempo por Loop, 36785.00000000
Tempo por Loop, 38069.00000000
Tempo por Loop, 38908.00000000
Tempo por Loop, 45670.00000000
Tempo por Loop, 35860.00000000
Tempo por Loop, 38400.00000000
Tempo por Loop, 39315.00000000
Tempo por Loop, 37185.00000000
Tempo por Loop, 35764.00000000
Tempo por Loop, 39330.00000000
Tempo por Loop, 37383.00000000
Tempo por Loop, 36094.00000000
Tempo por Loop, 39556.00000000
Tempo por Loop, 37396.00000000
Tempo por Loop, 37120.00000000
Tempo por Loop, 36963.00000000
Tempo por Loop, 39776.00000000
Tempo por Loop, 37373.00000000
Tempo por Loop, 39477.00000000
Tempo por Loop, 36018.00000000
Tempo por Loop, 38646.00000000
Tempo por Loop, 37877.00000000
Tempo por Loop, 43507.00000000
Tempo por Loop, 41029.00000000
Tempo por Loop, 42084.00000000
Tempo por Loop, 46276.00000000
Tempo por Loop, 40048.00000000
Tempo por Loop, 43543.00000000
Tempo por Loop, 42558.00000000
Tempo por Loop, 46030.00000000
Tempo por Loop, 42735.00000000
Tempo por Loop, 41449.00000000
Tempo por Loop, 40941.00000000
Tempo por Loop, 43175.00000000
Tempo por Loop, 66133.00000000
Tempo por Loop, 52154.00000000
Tempo por Loop, 54737.00000000
Tempo por Loop, 66451.00000000
Tempo por Loop, 53185.00000000
Tempo por Loop, 56475.00000000
Tempo por Loop, 52675.00000000
Tempo por Loop, 55509.00000000
Tempo por Loop, 57314.00000000
Tempo por Loop, 37665.00000000
Tempo por Loop, 37593.00000000
Tempo por Loop, 38724.00000000
Tempo por Loop, 38141.00000000
Tempo por Loop, 36410.00000000
Tempo por Loop, 37180.00000000
Tempo por Loop, 38664.00000000
Tempo por Loop, 38215.00000000
Tempo por Loop, 40173.00000000
Tempo por Loop, 37563.00000000
Tempo por Loop, 37506.00000000
Tempo por Loop, 38141.00000000
Tempo por Loop, 36984.00000000
Tempo por Loop, 36747.00000000
Tempo por Loop, 39442.00000000
Tempo por Loop, 36340.00000000
Tempo por Loop, 37141.00000000
Tempo por Loop, 38975.00000000
Tempo por Loop, 37398.00000000
Tempo por Loop, 38083.00000000
Tempo por Loop, 39159.00000000
Tempo por Loop, 37829.00000000
Tempo por Loop, 37079.00000000
Tempo por Loop, 39592.00000000
Tempo por Loop, 39284.00000000
Tempo por Loop, 37289.00000000
Tempo por Loop, 37087.00000000
Tempo por Loop, 38440.00000000
Tempo por Loop, 38500.00000000
Tempo por Loop, 38084.00000000
Tempo por Loop, 37241.00000000
Tempo por Loop, 35881.00000000
Tempo por Loop, 39719.00000000
Tempo por Loop, 37963.00000000
Tempo por Loop, 35847.00000000
Tempo por Loop, 39478.00000000
Tempo por Loop, 36152.00000000
Tempo por Loop, 37360.00000000
Tempo por Loop, 36758.00000000
Tempo por Loop, 42436.00000000
Tempo por Loop, 37808.00000000
Tempo por Loop, 44490.00000000
Tempo por Loop, 41732.00000000
Tempo por Loop, 41487.00000000
Tempo por Loop, 40859.00000000
Tempo por Loop, 57290.00000000
Tempo por Loop, 41472.00000000
Tempo por Loop, 40421.00000000
Tempo por Loop, 39240.00000000
Tempo por Loop, 36417.00000000
Tempo por Loop, 51599.00000000
Tempo por Loop, 38936.00000000
Tempo por Loop, 36835.00000000
Tempo por Loop, 37077.00000000
Tempo por Loop, 39917.00000000
Tempo por Loop, 37617.00000000
Tempo por Loop, 37953.00000000
Tempo por Loop, 37453.00000000
Tempo por Loop, 37962.00000000
Tempo por Loop, 37960.00000000
Tempo por Loop, 37115.00000000
Tempo por Loop, 37932.00000000
Tempo por Loop, 35759.00000000
Tempo por Loop, 38036.00000000
Tempo por Loop, 38259.00000000
Tempo por Loop, 39566.00000000
Tempo por Loop, 38018.00000000
Tempo por Loop, 38888.00000000
Tempo por Loop, 38912.00000000
Tempo por Loop, 38446.00000000
Tempo por Loop, 39306.00000000
Tempo por Loop, 39541.00000000
Tempo por Loop, 43273.00000000
Tempo por Loop, 39785.00000000
Tempo por Loop, 52375.00000000
Tempo por Loop, 39813.00000000
Tempo por Loop, 40893.00000000
Tempo por Loop, 41099.00000000
Tempo por Loop, 43484.00000000
Tempo por Loop, 41740.00000000
Tempo por Loop, 42943.00000000
Tempo por Loop, 55914.00000000
Tempo por Loop, 43227.00000000
Tempo por Loop, 40755.00000000
Tempo por Loop, 36074.00000000
Tempo por Loop, 36795.00000000
Tempo por Loop, 39198.00000000
Tempo por Loop, 38042.00000000
Tempo por Loop, 36900.00000000
Tempo por Loop, 37975.00000000
Tempo por Loop, 38145.00000000
Tempo por Loop, 35795.00000000
Tempo por Loop, 38247.00000000
Tempo por Loop, 40045.00000000
Tempo por Loop, 36089.00000000
Tempo por Loop, 37901.00000000
Tempo por Loop, 39511.00000000
Tempo por Loop, 37132.00000000
Tempo por Loop, 37801.00000000
Tempo por Loop, 38793.00000000
Tempo por Loop, 36556.00000000
Tempo por Loop, 37600.00000000
Tempo por Loop, 38096.00000000
Tempo por Loop, 37097.00000000
Tempo por Loop, 39343.00000000
Tempo por Loop, 35893.00000000
Tempo por Loop, 43690.00000000
Tempo por Loop, 39446.00000000
Tempo por Loop, 36705.00000000
Tempo por Loop, 37876.00000000
Tempo por Loop, 40055.00000000
Tempo por Loop, 38104.00000000
Tempo por Loop, 37362.00000000
Tempo por Loop, 39780.00000000
Tempo por Loop, 37101.00000000
Tempo por Loop, 37163.00000000
Tempo por Loop, 38423.00000000
Tempo por Loop, 38765.00000000
Tempo por Loop, 38650.00000000
Tempo por Loop, 38726.00000000
Tempo por Loop, 38028.00000000
Tempo por Loop, 36737.00000000
Tempo por Loop, 45210.00000000
Tempo por Loop, 40505.00000000
Tempo por Loop, 41642.00000000
Tempo por Loop, 45507.00000000
Tempo por Loop, 40629.00000000
Tempo por Loop, 41477.00000000
Tempo por Loop, 42008.00000000
Tempo por Loop, 38371.00000000
Tempo por Loop, 36650.00000000
Tempo por Loop, 40609.00000000
Tempo por Loop, 36830.00000000
Tempo por Loop, 39499.00000000
Tempo por Loop, 41064.00000000
Tempo por Loop, 36961.00000000
Tempo por Loop, 37654.00000000
Tempo por Loop, 38801.00000000
Tempo por Loop, 38791.00000000
Tempo por Loop, 36634.00000000
Tempo por Loop, 37256.00000000
Tempo por Loop, 40854.00000000
Tempo por Loop, 36899.00000000
Tempo por Loop, 40169.00000000
Tempo por Loop, 37346.00000000
Tempo por Loop, 37760.00000000
Tempo por Loop, 45421.00000000
Tempo por Loop, 37870.00000000
Tempo por Loop, 39391.00000000
Tempo por Loop, 36618.00000000
Tempo por Loop, 40528.00000000
Tempo por Loop, 36659.00000000
Tempo por Loop, 40639.00000000
Tempo por Loop, 37016.00000000
Tempo por Loop, 38603.00000000
Tempo por Loop, 38276.00000000
Tempo por Loop, 47258.00000000
Tempo por Loop, 43005.00000000
Tempo por Loop, 42381.00000000
Tempo por Loop, 42051.00000000
Tempo por Loop, 41499.00000000
Tempo por Loop, 50949.00000000
Tempo por Loop, 40980.00000000
Tempo por Loop, 42612.00000000
Tempo por Loop, 45708.00000000
Tempo por Loop, 41431.00000000
Tempo por Loop, 42263.00000000
Tempo por Loop, 42473.00000000
Tempo por Loop, 41582.00000000
Tempo por Loop, 40267.00000000
Tempo por Loop, 44616.00000000
Tempo por Loop, 40490.00000000
Tempo por Loop, 41108.00000000
Tempo por Loop, 44485.00000000
Tempo por Loop, 43732.00000000
Tempo por Loop, 41467.00000000
Tempo por Loop, 41264.00000000
Tempo por Loop, 44277.00000000
Tempo por Loop, 40864.00000000
Tempo por Loop, 46891.00000000
Tempo por Loop, 41745.00000000
Tempo por Loop, 40604.00000000
Tempo por Loop, 57883.00000000
Tempo por Loop, 46459.00000000
Tempo por Loop, 42465.00000000
Tempo por Loop, 40579.00000000
Tempo por Loop, 44742.00000000
Tempo por Loop, 41553.00000000
Tempo por Loop, 42374.00000000
Tempo por Loop, 41758.00000000
Tempo por Loop, 41505.00000000
Tempo por Loop, 41866.00000000
Tempo por Loop, 43360.00000000
Tempo por Loop, 41793.00000000
Tempo por Loop, 43636.00000000
Tempo por Loop, 43488.00000000
Tempo por Loop, 39981.00000000
Tempo por Loop, 43739.00000000
Tempo por Loop, 42852.00000000
Tempo por Loop, 41549.00000000
Tempo por Loop, 43586.00000000
Tempo por Loop, 41444.00000000
Tempo por Loop, 41037.00000000
Tempo por Loop, 42682.00000000
Tempo por Loop, 41196.00000000
Tempo por Loop, 42159.00000000
Tempo por Loop, 42411.00000000
Tempo por Loop, 42869.00000000
Tempo por Loop, 42829.00000000
Tempo por Loop, 41982.00000000
Tempo por Loop, 41862.00000000
Tempo por Loop, 42024.00000000
Tempo por Loop, 43099.00000000
Tempo por Loop, 40426.00000000
Tempo por Loop, 42390.00000000
Tempo por Loop, 42405.00000000
Tempo por Loop, 48980.00000000
Tempo por Loop, 39942.00000000
Tempo por Loop, 44210.00000000
Tempo por Loop, 41410.00000000
Tempo por Loop, 40020.00000000
Tempo por Loop, 45041.00000000
Tempo por Loop, 40299.00000000
Tempo por Loop, 40964.00000000
Tempo por Loop, 43968.00000000
Tempo por Loop, 41309.00000000
Tempo por Loop, 43449.00000000
Tempo por Loop, 43183.00000000
Tempo por Loop, 42081.00000000
Tempo por Loop, 41154.00000000
Tempo por Loop, 53576.00000000
Tempo por Loop, 42356.00000000
Tempo por Loop, 41325.00000000
Tempo por Loop, 43019.00000000
Tempo por Loop, 41567.00000000
Tempo por Loop, 46472.00000000
Tempo por Loop, 42269.00000000
Tempo por Loop, 42716.00000000
Tempo por Loop, 40188.00000000
Tempo por Loop, 43548.00000000
Tempo por Loop, 42061.00000000
Tempo por Loop, 43571.00000000
Tempo por Loop, 42412.00000000
Tempo por Loop, 43284.00000000
Tempo por Loop, 41528.00000000
Tempo por Loop, 42040.00000000
Tempo por Loop, 42548.00000000
Tempo por Loop, 40176.00000000
Tempo por Loop, 43349.00000000
Tempo por Loop, 39813.00000000
Tempo por Loop, 42001.00000000
Tempo por Loop, 43549.00000000
Tempo por Loop, 40077.00000000
Tempo por Loop, 42122.00000000
Tempo por Loop, 40151.00000000
Tempo por Loop, 43972.00000000
Tempo por Loop, 41272.00000000
Tempo por Loop, 42929.00000000
Tempo por Loop, 42872.00000000
Tempo por Loop, 41888.00000000
Tempo por Loop, 406424.00000000
Tempo por Loop, 37368.00000000
Tempo por Loop, 39275.00000000
Tempo por Loop, 38599.00000000
Tempo por Loop, 37530.00000000
Tempo por Loop, 36751.00000000
Tempo por Loop, 42511.00000000
Tempo por Loop, 41418.00000000
Tempo por Loop, 40070.00000000
Tempo por Loop, 47589.00000000
Tempo por Loop, 42038.00000000
Tempo por Loop, 44424.00000000
Tempo por Loop, 41524.00000000
Tempo por Loop, 37923.00000000
Tempo por Loop, 37282.00000000
Tempo por Loop, 36398.00000000
Tempo por Loop, 39862.00000000
Tempo por Loop, 36803.00000000
Tempo por Loop, 40422.00000000
Tempo por Loop, 36884.00000000
Tempo por Loop, 37810.00000000
Tempo por Loop, 37549.00000000
Tempo por Loop, 43729.00000000
Tempo por Loop, 38188.00000000
Tempo por Loop, 36253.00000000
Tempo por Loop, 39424.00000000
Tempo por Loop, 38031.00000000
Tempo por Loop, 39771.00000000
Tempo por Loop, 39128.00000000
Tempo por Loop, 36881.00000000
Tempo por Loop, 39672.00000000
Tempo por Loop, 36509.00000000
Tempo por Loop, 38108.00000000
Tempo por Loop, 36942.00000000
Tempo por Loop, 40437.00000000
Tempo por Loop, 37741.00000000
Tempo por Loop, 36414.00000000
Tempo por Loop, 39525.00000000
Tempo por Loop, 37237.00000000
Tempo por Loop, 39762.00000000
Tempo por Loop, 37019.00000000
Tempo por Loop, 37229.00000000
Tempo por Loop, 38830.00000000
Tempo por Loop, 39163.00000000
Tempo por Loop, 38535.00000000
Tempo por Loop, 40956.00000000
Tempo por Loop, 42392.00000000
Tempo por Loop, 40323.00000000
Tempo por Loop, 48736.00000000
Tempo por Loop, 39964.00000000
Tempo por Loop, 54186.00000000
Tempo por Loop, 40339.00000000
Tempo por Loop, 44281.00000000
Tempo por Loop, 41718.00000000
Tempo por Loop, 44825.00000000
Tempo por Loop, 42719.00000000
Tempo por Loop, 40595.00000000
Tempo por Loop, 41646.00000000
Tempo por Loop, 42780.00000000
Tempo por Loop, 43775.00000000
Tempo por Loop, 44309.00000000
Tempo por Loop, 40385.00000000
Tempo por Loop, 40873.00000000
Tempo por Loop, 45351.00000000
Tempo por Loop, 41517.00000000
Tempo por Loop, 41063.00000000
Tempo por Loop, 48067.00000000
Tempo por Loop, 56338.00000000
Tempo por Loop, 41842.00000000
Tempo por Loop, 42975.00000000
Tempo por Loop, 41698.00000000
Tempo por Loop, 41056.00000000
Tempo por Loop, 43598.00000000
Tempo por Loop, 41954.00000000
Tempo por Loop, 43574.00000000
Tempo por Loop, 42498.00000000
Tempo por Loop, 41765.00000000
Tempo por Loop, 40869.00000000
Tempo por Loop, 42761.00000000
Tempo por Loop, 42593.00000000
Tempo por Loop, 41267.00000000
Tempo por Loop, 41252.00000000
Tempo por Loop, 42224.00000000
Tempo por Loop, 42467.00000000
Tempo por Loop, 40947.00000000
Tempo por Loop, 44979.00000000
Tempo por Loop, 40432.00000000
Tempo por Loop, 43502.00000000
Tempo por Loop, 41918.00000000
Tempo por Loop, 40218.00000000
Tempo por Loop, 44319.00000000
Tempo por Loop, 41081.00000000
Tempo por Loop, 41836.00000000
Tempo por Loop, 42793.00000000
Tempo por Loop, 41499.00000000
Tempo por Loop, 40487.00000000
Tempo por Loop, 41963.00000000
Tempo por Loop, 43180.00000000
Tempo por Loop, 42768.00000000
Tempo por Loop, 41110.00000000
Tempo por Loop, 42663.00000000
Tempo por Loop, 43091.00000000
Tempo por Loop, 42661.00000000
Tempo por Loop, 42523.00000000
Tempo por Loop, 41275.00000000
Tempo por Loop, 43645.00000000
Tempo por Loop, 43671.00000000
Tempo por Loop, 40109.00000000
Tempo por Loop, 44320.00000000
Tempo por Loop, 40382.00000000
Tempo por Loop, 39513.00000000
Tempo por Loop, 37723.00000000
Tempo por Loop, 39863.00000000
Tempo por Loop, 37709.00000000
Tempo por Loop, 37331.00000000
Tempo por Loop, 39320.00000000
Tempo por Loop, 37026.00000000
Tempo por Loop, 40373.00000000
Tempo por Loop, 37250.00000000
Tempo por Loop, 37701.00000000
Tempo por Loop, 47501.00000000
Tempo por Loop, 38801.00000000
Tempo por Loop, 45494.00000000
Tempo por Loop, 41323.00000000
Tempo por Loop, 45729.00000000
Tempo por Loop, 37003.00000000
Tempo por Loop, 39925.00000000
Tempo por Loop, 38754.00000000
Tempo por Loop, 36789.00000000
Tempo por Loop, 38323.00000000
Tempo por Loop, 38660.00000000
Tempo por Loop, 37061.00000000
Tempo por Loop, 36683.00000000
Tempo por Loop, 40087.00000000
Tempo por Loop, 36841.00000000
Tempo por Loop, 37814.00000000
Tempo por Loop, 39336.00000000
Tempo por Loop, 40914.00000000
Tempo por Loop, 37756.00000000
Tempo por Loop, 38675.00000000
Tempo por Loop, 38908.00000000
Tempo por Loop, 38571.00000000
Tempo por Loop, 37883.00000000
Tempo por Loop, 37354.00000000
Tempo por Loop, 40602.00000000
Tempo por Loop, 36905.00000000
Tempo por Loop, 38006.00000000
Tempo por Loop, 37196.00000000
Tempo por Loop, 38641.00000000
Tempo por Loop, 38661.00000000
Tempo por Loop, 38620.00000000
Tempo por Loop, 37539.00000000
Tempo por Loop, 39231.00000000
Tempo por Loop, 37562.00000000
Tempo por Loop, 39709.00000000
Tempo por Loop, 36649.00000000
Tempo por Loop, 38965.00000000
Tempo por Loop, 38567.00000000
Tempo por Loop, 38151.00000000
Tempo por Loop, 39874.00000000
Tempo por Loop, 37684.00000000
Tempo por Loop, 42136.00000000
Tempo por Loop, 38769.00000000
Tempo por Loop, 36945.00000000
Tempo por Loop, 35979.00000000
Tempo por Loop, 39642.00000000
Tempo por Loop, 36119.00000000
Tempo por Loop, 37231.00000000
Tempo por Loop, 41837.00000000
Tempo por Loop, 36531.00000000
Tempo por Loop, 36158.00000000
Tempo por Loop, 36653.00000000
Tempo por Loop, 38120.00000000
Tempo por Loop, 38062.00000000
Tempo por Loop, 41553.00000000
Tempo por Loop, 52343.00000000
Tempo por Loop, 42827.00000000
Tempo por Loop, 42557.00000000
Tempo por Loop, 42445.00000000
Tempo por Loop, 41136.00000000
Tempo por Loop, 39693.00000000
Tempo por Loop, 44308.00000000
Tempo por Loop, 40550.00000000
Tempo por Loop, 47546.00000000
Tempo por Loop, 41998.00000000
Tempo por Loop, 40921.00000000
Tempo por Loop, 43427.00000000
Tempo por Loop, 39857.00000000
Tempo por Loop, 42551.00000000
Tempo por Loop, 42282.00000000
Tempo por Loop, 40900.00000000
Tempo por Loop, 40920.00000000
Tempo por Loop, 41113.00000000
Tempo por Loop, 42862.00000000
Tempo por Loop, 41399.00000000
Tempo por Loop, 41890.00000000
Tempo por Loop, 42452.00000000
Tempo por Loop, 44914.00000000
Tempo por Loop, 39879.00000000
Tempo por Loop, 48210.00000000
Tempo por Loop, 40343.00000000
Tempo por Loop, 36207.00000000
Tempo por Loop, 39163.00000000
Tempo por Loop, 36478.00000000
Tempo por Loop, 38437.00000000
Tempo por Loop, 37791.00000000
Tempo por Loop, 37469.00000000
Tempo por Loop, 40763.00000000
Tempo por Loop, 35910.00000000
Tempo por Loop, 36007.00000000
Tempo por Loop, 38687.00000000
Tempo por Loop, 39474.00000000
Tempo por Loop, 36252.00000000
Tempo por Loop, 40720.00000000
Tempo por Loop, 38713.00000000
Tempo por Loop, 35842.00000000
Tempo por Loop, 38747.00000000
Tempo por Loop, 37935.00000000
Tempo por Loop, 37300.00000000
Tempo por Loop, 37961.00000000
Tempo por Loop, 38444.00000000
Tempo por Loop, 37964.00000000
Tempo por Loop, 42756.00000000
Tempo por Loop, 38469.00000000
Tempo por Loop, 36395.00000000
Tempo por Loop, 39614.00000000
Tempo por Loop, 36677.00000000
Tempo por Loop, 37222.00000000
Tempo por Loop, 39147.00000000
Tempo por Loop, 36992.00000000
Tempo por Loop, 37306.00000000
Tempo por Loop, 46236.00000000
Tempo por Loop, 39204.00000000
Tempo por Loop, 36679.00000000
Tempo por Loop, 39633.00000000
Tempo por Loop, 37129.00000000
Tempo por Loop, 37138.00000000
Tempo por Loop, 35410.00000000
Tempo por Loop, 44325.00000000
Tempo por Loop, 38857.00000000
Tempo por Loop, 36020.00000000
Tempo por Loop, 39604.00000000
Tempo por Loop, 37208.00000000
Tempo por Loop, 39114.00000000
Tempo por Loop, 36498.00000000
Tempo por Loop, 40528.00000000
Tempo por Loop, 39241.00000000
Tempo por Loop, 36295.00000000
Tempo por Loop, 47263.00000000
Tempo por Loop, 42575.00000000
Tempo por Loop, 41270.00000000
Tempo por Loop, 39707.00000000
Tempo por Loop, 44321.00000000
Tempo por Loop, 40776.00000000
Tempo por Loop, 39383.00000000
Tempo por Loop, 43987.00000000
Tempo por Loop, 39985.00000000
Tempo por Loop, 40144.00000000
Tempo por Loop, 40566.00000000
Tempo por Loop, 40763.00000000
Tempo por Loop, 43189.00000000
Tempo por Loop, 44360.00000000
Tempo por Loop, 40867.00000000
Tempo por Loop, 40089.00000000
Tempo por Loop, 42373.00000000
Tempo por Loop, 39900.00000000
Tempo por Loop, 43890.00000000
Tempo por Loop, 44388.00000000
Tempo por Loop, 43072.00000000
Tempo por Loop, 40468.00000000
Tempo por Loop, 41009.00000000
Tempo por Loop, 44244.00000000
Tempo por Loop, 39732.00000000
Tempo por Loop, 40935.00000000
Tempo por Loop, 44219.00000000
Tempo por Loop, 39094.00000000
Tempo por Loop, 37188.00000000
Tempo por Loop, 39906.00000000
Tempo por Loop, 37474.00000000
Tempo por Loop, 38042.00000000
Tempo por Loop, 38143.00000000
Tempo por Loop, 36176.00000000
Tempo por Loop, 36958.00000000
Tempo por Loop, 37953.00000000
Tempo por Loop, 38281.00000000
Tempo por Loop, 39261.00000000
Tempo por Loop, 36157.00000000
Tempo por Loop, 42940.00000000
Tempo por Loop, 36911.00000000
Tempo por Loop, 39352.00000000
Tempo por Loop, 37318.00000000
Tempo por Loop, 36938.00000000
Tempo por Loop, 40650.00000000
Tempo por Loop, 37047.00000000
Tempo por Loop, 37501.00000000
Tempo por Loop, 38383.00000000
Tempo por Loop, 38476.00000000
Tempo por Loop, 36103.00000000
Tempo por Loop, 39235.00000000
Tempo por Loop, 36496.00000000
Tempo por Loop, 38425.00000000
Tempo por Loop, 39060.00000000
Tempo por Loop, 36365.00000000
Tempo por Loop, 42947.00000000
Tempo por Loop, 40048.00000000
Tempo por Loop, 41227.00000000
Tempo por Loop, 43838.00000000
Tempo por Loop, 42510.00000000
Tempo por Loop, 43139.00000000
Tempo por Loop, 42903.00000000
Tempo por Loop, 39970.00000000
Tempo por Loop, 42341.00000000
Tempo por Loop, 42068.00000000
Tempo por Loop, 42638.00000000
Tempo por Loop, 40945.00000000
Tempo por Loop, 43194.00000000
Tempo por Loop, 41374.00000000
Tempo por Loop, 40013.00000000
Tempo por Loop, 41632.00000000
Tempo por Loop, 44781.00000000
Tempo por Loop, 51204.00000000
Tempo por Loop, 58071.00000000
Tempo por Loop, 50121.00000000
Tempo por Loop, 43839.00000000
Tempo por Loop, 41754.00000000
Tempo por Loop, 43543.00000000
Tempo por Loop, 41087.00000000
Tempo por Loop, 40047.00000000
Tempo por Loop, 44215.00000000
Tempo por Loop, 40255.00000000
Tempo por Loop, 46687.00000000
Tempo por Loop, 46588.00000000
Tempo por Loop, 41438.00000000
Tempo por Loop, 45007.00000000
Tempo por Loop, 40274.00000000
Tempo por Loop, 44292.00000000
Tempo por Loop, 42778.00000000
Tempo por Loop, 41699.00000000
Tempo por Loop, 44783.00000000
Tempo por Loop, 42989.00000000
Tempo por Loop, 41072.00000000
Tempo por Loop, 41467.00000000
Tempo por Loop, 54008.00000000
Tempo por Loop, 40663.00000000
Tempo por Loop, 42345.00000000
Tempo por Loop, 42323.00000000
Tempo por Loop, 41801.00000000
Tempo por Loop, 46857.00000000
Tempo por Loop, 43111.00000000
Tempo por Loop, 41218.00000000
Tempo por Loop, 39709.00000000
Tempo por Loop, 42075.00000000
Tempo por Loop, 39941.00000000
Tempo por Loop, 42914.00000000
Tempo por Loop, 46400.00000000
Tempo por Loop, 45860.00000000
Tempo por Loop, 296207.00000000
Tempo por Loop, 49724.00000000
Tempo por Loop, 46943.00000000
Tempo por Loop, 42612.00000000
Tempo por Loop, 44091.00000000
Tempo por Loop, 41846.00000000
Tempo por Loop, 40949.00000000
Tempo por Loop, 42214.00000000
Tempo por Loop, 41532.00000000
Tempo por Loop, 41287.00000000
Tempo por Loop, 39516.00000000
Tempo por Loop, 45115.00000000
Tempo por Loop, 41377.00000000
Tempo por Loop, 42218.00000000
Tempo por Loop, 43235.00000000
Tempo por Loop, 42300.00000000
Tempo por Loop, 43755.00000000
Tempo por Loop, 40226.00000000
Tempo por Loop, 42028.00000000
Tempo por Loop, 43899.00000000
Tempo por Loop, 40456.00000000
Tempo por Loop, 39769.00000000
Tempo por Loop, 41345.00000000
Tempo por Loop, 43851.00000000
Tempo por Loop, 39975.00000000
Tempo por Loop, 40446.00000000
Tempo por Loop, 42466.00000000
Tempo por Loop, 41830.00000000
Tempo por Loop, 39478.00000000
Tempo por Loop, 45088.00000000
Tempo por Loop, 41811.00000000
