function,function,time_us
,time_us
Tempo por Loop, 34519.00000000
Tempo por Loop, 18615.00000000
Tempo por Loop, 19548.00000000
Tempo por Loop, 21419.00000000
Tempo por Loop, 19870.00000000
Tempo por Loop, 20296.00000000
Tempo por Loop, 17535.00000000
Tempo por Loop, 23305.00000000
Tempo por Loop, 18819.00000000
Tempo por Loop, 23391.00000000
Tempo por Loop, 17655.00000000
Tempo por Loop, 20458.00000000
Tempo por Loop, 21409.00000000
Tempo por Loop, 20158.00000000
Tempo por Loop, 19953.00000000
Tempo por Loop, 35761.00000000
Tempo por Loop, 24460.00000000
Tempo por Loop, 17073.00000000
Tempo por Loop, 23241.00000000
Tempo por Loop, 18337.00000000
Tempo por Loop, 19951.00000000
Tempo por Loop, 19071.00000000
Tempo por Loop, 21028.00000000
Tempo por Loop, 19907.00000000
Tempo por Loop, 21000.00000000
Tempo por Loop, 19080.00000000
Tempo por Loop, 18174.00000000
Tempo por Loop, 19883.00000000
Tempo por Loop, 23704.00000000
Tempo por Loop, 18147.00000000
Tempo por Loop, 23088.00000000
Tempo por Loop, 17822.00000000
Tempo por Loop, 20059.00000000
Tempo por Loop, 18416.00000000
Tempo por Loop, 23677.00000000
Tempo por Loop, 18972.00000000
Tempo por Loop, 17735.00000000
Tempo por Loop, 21459.00000000
Tempo por Loop, 19330.00000000
Tempo por Loop, 23422.00000000
Tempo por Loop, 17555.00000000
Tempo por Loop, 19564.00000000
Tempo por Loop, 25066.00000000
Tempo por Loop, 17693.00000000
Tempo por Loop, 18111.00000000
Tempo por Loop, 19831.00000000
Tempo por Loop, 23476.00000000
Tempo por Loop, 17748.00000000
Tempo por Loop, 23374.00000000
Tempo por Loop, 20051.00000000
Tempo por Loop, 17028.00000000
Tempo por Loop, 21373.00000000
Tempo por Loop, 19280.00000000
Tempo por Loop, 19645.00000000
Tempo por Loop, 21464.00000000
Tempo por Loop, 30811.00000000
Tempo por Loop, 20337.00000000
Tempo por Loop, 17460.00000000
Tempo por Loop, 23913.00000000
Tempo por Loop, 20327.00000000
Tempo por Loop, 23621.00000000
Tempo por Loop, 18021.00000000
Tempo por Loop, 20299.00000000
Tempo por Loop, 18225.00000000
Tempo por Loop, 23335.00000000
Tempo por Loop, 25117.00000000
Tempo por Loop, 20141.00000000
Tempo por Loop, 23403.00000000
Tempo por Loop, 17939.00000000
Tempo por Loop, 19842.00000000
Tempo por Loop, 21913.00000000
Tempo por Loop, 20063.00000000
Tempo por Loop, 21643.00000000
Tempo por Loop, 19877.00000000
Tempo por Loop, 19272.00000000
Tempo por Loop, 17342.00000000
Tempo por Loop, 23447.00000000
Tempo por Loop, 18024.00000000
Tempo por Loop, 24881.00000000
Tempo por Loop, 18758.00000000
Tempo por Loop, 20021.00000000
Tempo por Loop, 17637.00000000
Tempo por Loop, 23469.00000000
Tempo por Loop, 25879.00000000
Tempo por Loop, 21585.00000000
Tempo por Loop, 19670.00000000
Tempo por Loop, 17874.00000000
Tempo por Loop, 23064.00000000
Tempo por Loop, 17429.00000000
Tempo por Loop, 19512.00000000
Tempo por Loop, 18004.00000000
Tempo por Loop, 22975.00000000
Tempo por Loop, 17779.00000000
Tempo por Loop, 20072.00000000
Tempo por Loop, 23092.00000000
Tempo por Loop, 17642.00000000
Tempo por Loop, 23155.00000000
Tempo por Loop, 17696.00000000
Tempo por Loop, 19841.00000000
Tempo por Loop, 22452.00000000
Tempo por Loop, 19790.00000000
Tempo por Loop, 20046.00000000
Tempo por Loop, 17501.00000000
Tempo por Loop, 23453.00000000
Tempo por Loop, 17882.00000000
Tempo por Loop, 21169.00000000
Tempo por Loop, 23554.00000000
Tempo por Loop, 17392.00000000
Tempo por Loop, 19486.00000000
Tempo por Loop, 21370.00000000
Tempo por Loop, 30446.00000000
Tempo por Loop, 18099.00000000
Tempo por Loop, 24010.00000000
Tempo por Loop, 18448.00000000
Tempo por Loop, 20908.00000000
Tempo por Loop, 23310.00000000
Tempo por Loop, 62876.00000000
Tempo por Loop, 17860.00000000
Tempo por Loop, 16961.00000000
Tempo por Loop, 13826.00000000
Tempo por Loop, 14857.00000000
Tempo por Loop, 13470.00000000
Tempo por Loop, 13264.00000000
Tempo por Loop, 11198.00000000
Tempo por Loop, 14863.00000000
Tempo por Loop, 13515.00000000
Tempo por Loop, 12929.00000000
Tempo por Loop, 14201.00000000
Tempo por Loop, 13206.00000000
Tempo por Loop, 15795.00000000
Tempo por Loop, 11795.00000000
Tempo por Loop, 11364.00000000
Tempo por Loop, 12869.00000000
Tempo por Loop, 15321.00000000
Tempo por Loop, 11372.00000000
Tempo por Loop, 13530.00000000
Tempo por Loop, 15600.00000000
Tempo por Loop, 11381.00000000
Tempo por Loop, 11189.00000000
Tempo por Loop, 15019.00000000
Tempo por Loop, 12543.00000000
Tempo por Loop, 10828.00000000
Tempo por Loop, 15899.00000000
Tempo por Loop, 12349.00000000
Tempo por Loop, 12858.00000000
Tempo por Loop, 10846.00000000
Tempo por Loop, 12630.00000000
Tempo por Loop, 14240.00000000
Tempo por Loop, 10904.00000000
Tempo por Loop, 12204.00000000
Tempo por Loop, 13310.00000000
Tempo por Loop, 12328.00000000
Tempo por Loop, 10670.00000000
Tempo por Loop, 14307.00000000
Tempo por Loop, 12596.00000000
Tempo por Loop, 11021.00000000
Tempo por Loop, 14342.00000000
Tempo por Loop, 11447.00000000
Tempo por Loop, 12147.00000000
Tempo por Loop, 13045.00000000
Tempo por Loop, 12160.00000000
Tempo por Loop, 11881.00000000
Tempo por Loop, 12993.00000000
Tempo por Loop, 11946.00000000
Tempo por Loop, 11045.00000000
Tempo por Loop, 31442.00000000
Tempo por Loop, 12956.00000000
Tempo por Loop, 11372.00000000
Tempo por Loop, 12626.00000000
Tempo por Loop, 13652.00000000
Tempo por Loop, 12329.00000000
Tempo por Loop, 13331.00000000
Tempo por Loop, 12069.00000000
Tempo por Loop, 10926.00000000
Tempo por Loop, 14435.00000000
Tempo por Loop, 11112.00000000
Tempo por Loop, 12158.00000000
Tempo por Loop, 12755.00000000
Tempo por Loop, 12221.00000000
Tempo por Loop, 13106.00000000
Tempo por Loop, 13258.00000000
Tempo por Loop, 12480.00000000
Tempo por Loop, 11024.00000000
Tempo por Loop, 11967.00000000
Tempo por Loop, 13027.00000000
Tempo por Loop, 12574.00000000
Tempo por Loop, 21636.00000000
Tempo por Loop, 11075.00000000
Tempo por Loop, 12253.00000000
Tempo por Loop, 11370.00000000
Tempo por Loop, 14584.00000000
Tempo por Loop, 10812.00000000
Tempo por Loop, 18832.00000000
Tempo por Loop, 13315.00000000
Tempo por Loop, 12664.00000000
Tempo por Loop, 13972.00000000
Tempo por Loop, 10698.00000000
Tempo por Loop, 11763.00000000
Tempo por Loop, 10498.00000000
Tempo por Loop, 14147.00000000
Tempo por Loop, 11032.00000000
Tempo por Loop, 14201.00000000
Tempo por Loop, 11986.00000000
Tempo por Loop, 10920.00000000
Tempo por Loop, 13307.00000000
Tempo por Loop, 13347.00000000
Tempo por Loop, 12354.00000000
Tempo por Loop, 10840.00000000
Tempo por Loop, 13813.00000000
Tempo por Loop, 11799.00000000
Tempo por Loop, 11121.00000000
Tempo por Loop, 12695.00000000
Tempo por Loop, 11848.00000000
Tempo por Loop, 11646.00000000
Tempo por Loop, 12773.00000000
Tempo por Loop, 12421.00000000
Tempo por Loop, 13853.00000000
Tempo por Loop, 10459.00000000
Tempo por Loop, 10788.00000000
Tempo por Loop, 16493.00000000
Tempo por Loop, 23813.00000000
Tempo por Loop, 14337.00000000
Tempo por Loop, 14784.00000000
Tempo por Loop, 14751.00000000
Tempo por Loop, 11074.00000000
Tempo por Loop, 15495.00000000
Tempo por Loop, 16301.00000000
Tempo por Loop, 12937.00000000
Tempo por Loop, 13765.00000000
Tempo por Loop, 24718.00000000
Tempo por Loop, 25460.00000000
Tempo por Loop, 20859.00000000
Tempo por Loop, 20839.00000000
Tempo por Loop, 26179.00000000
Tempo por Loop, 26095.00000000
Tempo por Loop, 18883.00000000
Tempo por Loop, 21852.00000000
Tempo por Loop, 25038.00000000
Tempo por Loop, 22632.00000000
Tempo por Loop, 20504.00000000
Tempo por Loop, 22010.00000000
Tempo por Loop, 25182.00000000
Tempo por Loop, 14598.00000000
Tempo por Loop, 20577.00000000
Tempo por Loop, 20612.00000000
Tempo por Loop, 18539.00000000
Tempo por Loop, 16409.00000000
Tempo por Loop, 26247.00000000
Tempo por Loop, 19361.00000000
Tempo por Loop, 21705.00000000
Tempo por Loop, 12303.00000000
Tempo por Loop, 11360.00000000
Tempo por Loop, 17355.00000000
Tempo por Loop, 10474.00000000
Tempo por Loop, 11838.00000000
Tempo por Loop, 12246.00000000
Tempo por Loop, 18971.00000000
Tempo por Loop, 17113.00000000
Tempo por Loop, 17185.00000000
Tempo por Loop, 15835.00000000
Tempo por Loop, 14059.00000000
Tempo por Loop, 18057.00000000
Tempo por Loop, 14545.00000000
Tempo por Loop, 15506.00000000
Tempo por Loop, 16568.00000000
Tempo por Loop, 20633.00000000
Tempo por Loop, 16012.00000000
Tempo por Loop, 17068.00000000
Tempo por Loop, 15494.00000000
Tempo por Loop, 14440.00000000
Tempo por Loop, 17817.00000000
Tempo por Loop, 14532.00000000
Tempo por Loop, 15950.00000000
Tempo por Loop, 17178.00000000
Tempo por Loop, 16254.00000000
Tempo por Loop, 26721.00000000
Tempo por Loop, 15165.00000000
Tempo por Loop, 18392.00000000
Tempo por Loop, 15044.00000000
Tempo por Loop, 18321.00000000
Tempo por Loop, 15283.00000000
Tempo por Loop, 16635.00000000
Tempo por Loop, 16277.00000000
Tempo por Loop, 20818.00000000
Tempo por Loop, 17794.00000000
Tempo por Loop, 17670.00000000
Tempo por Loop, 15469.00000000
Tempo por Loop, 14751.00000000
Tempo por Loop, 16454.00000000
Tempo por Loop, 18176.00000000
Tempo por Loop, 14523.00000000
Tempo por Loop, 16874.00000000
Tempo por Loop, 15587.00000000
Tempo por Loop, 15711.00000000
Tempo por Loop, 14588.00000000
Tempo por Loop, 17968.00000000
Tempo por Loop, 15718.00000000
Tempo por Loop, 29597.00000000
Tempo por Loop, 17746.00000000
Tempo por Loop, 16252.00000000
Tempo por Loop, 17912.00000000
Tempo por Loop, 15418.00000000
Tempo por Loop, 16448.00000000
Tempo por Loop, 17864.00000000
Tempo por Loop, 14727.00000000
Tempo por Loop, 14539.00000000
Tempo por Loop, 16105.00000000
Tempo por Loop, 18012.00000000
Tempo por Loop, 15109.00000000
Tempo por Loop, 15495.00000000
Tempo por Loop, 17439.00000000
Tempo por Loop, 14550.00000000
Tempo por Loop, 15276.00000000
Tempo por Loop, 18193.00000000
Tempo por Loop, 16840.00000000
Tempo por Loop, 14839.00000000
Tempo por Loop, 18245.00000000
Tempo por Loop, 14907.00000000
Tempo por Loop, 18181.00000000
Tempo por Loop, 14471.00000000
Tempo por Loop, 15430.00000000
Tempo por Loop, 19176.00000000
Tempo por Loop, 15101.00000000
Tempo por Loop, 15687.00000000
Tempo por Loop, 16634.00000000
Tempo por Loop, 15529.00000000
Tempo por Loop, 14432.00000000
Tempo por Loop, 18548.00000000
Tempo por Loop, 15943.00000000
Tempo por Loop, 16364.00000000
Tempo por Loop, 24213.00000000
Tempo por Loop, 16591.00000000
Tempo por Loop, 16558.00000000
Tempo por Loop, 14875.00000000
Tempo por Loop, 17924.00000000
Tempo por Loop, 15094.00000000
Tempo por Loop, 18206.00000000
Tempo por Loop, 15603.00000000
Tempo por Loop, 14879.00000000
Tempo por Loop, 17717.00000000
Tempo por Loop, 14784.00000000
Tempo por Loop, 15494.00000000
Tempo por Loop, 18685.00000000
Tempo por Loop, 15310.00000000
Tempo por Loop, 15414.00000000
Tempo por Loop, 14843.00000000
Tempo por Loop, 17901.00000000
Tempo por Loop, 14947.00000000
Tempo por Loop, 17997.00000000
Tempo por Loop, 14530.00000000
Tempo por Loop, 15723.00000000
Tempo por Loop, 14581.00000000
Tempo por Loop, 18060.00000000
Tempo por Loop, 14915.00000000
Tempo por Loop, 18197.00000000
Tempo por Loop, 16649.00000000
Tempo por Loop, 14701.00000000
Tempo por Loop, 24124.00000000
Tempo por Loop, 14501.00000000
Tempo por Loop, 15732.00000000
Tempo por Loop, 16495.00000000
Tempo por Loop, 15874.00000000
Tempo por Loop, 15430.00000000
Tempo por Loop, 16520.00000000
Tempo por Loop, 18333.00000000
Tempo por Loop, 19947.00000000
Tempo por Loop, 18438.00000000
Tempo por Loop, 15151.00000000
Tempo por Loop, 16006.00000000
Tempo por Loop, 16933.00000000
Tempo por Loop, 16556.00000000
Tempo por Loop, 16796.00000000
Tempo por Loop, 14445.00000000
Tempo por Loop, 17814.00000000
Tempo por Loop, 14303.00000000
Tempo por Loop, 17231.00000000
Tempo por Loop, 15459.00000000
Tempo por Loop, 14292.00000000
Tempo por Loop, 17195.00000000
Tempo por Loop, 15562.00000000
Tempo por Loop, 15301.00000000
Tempo por Loop, 16365.00000000
Tempo por Loop, 15539.00000000
Tempo por Loop, 15424.00000000
Tempo por Loop, 14122.00000000
Tempo por Loop, 16412.00000000
Tempo por Loop, 21790.00000000
Tempo por Loop, 18637.00000000
Tempo por Loop, 15041.00000000
Tempo por Loop, 16021.00000000
Tempo por Loop, 16668.00000000
Tempo por Loop, 15593.00000000
Tempo por Loop, 14782.00000000
Tempo por Loop, 15728.00000000
Tempo por Loop, 19127.00000000
Tempo por Loop, 14615.00000000
Tempo por Loop, 16099.00000000
Tempo por Loop, 16490.00000000
Tempo por Loop, 15689.00000000
Tempo por Loop, 18398.00000000
Tempo por Loop, 15765.00000000
Tempo por Loop, 14870.00000000
Tempo por Loop, 18671.00000000
Tempo por Loop, 16202.00000000
Tempo por Loop, 14473.00000000
Tempo por Loop, 15633.00000000
Tempo por Loop, 17313.00000000
Tempo por Loop, 16159.00000000
Tempo por Loop, 17026.00000000
Tempo por Loop, 15802.00000000
Tempo por Loop, 17086.00000000
Tempo por Loop, 15030.00000000
Tempo por Loop, 19326.00000000
Tempo por Loop, 14476.00000000
Tempo por Loop, 15690.00000000
Tempo por Loop, 16899.00000000
Tempo por Loop, 15836.00000000
Tempo por Loop, 57360.00000000
Tempo por Loop, 17789.00000000
Tempo por Loop, 14609.00000000
Tempo por Loop, 19120.00000000
Tempo por Loop, 18358.00000000
Tempo por Loop, 18183.00000000
Tempo por Loop, 20703.00000000
Tempo por Loop, 16139.00000000
Tempo por Loop, 14526.00000000
Tempo por Loop, 16676.00000000
Tempo por Loop, 20406.00000000
Tempo por Loop, 12306.00000000
Tempo por Loop, 12423.00000000
Tempo por Loop, 11813.00000000
Tempo por Loop, 12059.00000000
Tempo por Loop, 12471.00000000
Tempo por Loop, 10633.00000000
Tempo por Loop, 11932.00000000
Tempo por Loop, 11765.00000000
Tempo por Loop, 12439.00000000
Tempo por Loop, 11771.00000000
Tempo por Loop, 10821.00000000
Tempo por Loop, 14638.00000000
Tempo por Loop, 10603.00000000
Tempo por Loop, 11844.00000000
Tempo por Loop, 24214.00000000
Tempo por Loop, 11016.00000000
Tempo por Loop, 13991.00000000
Tempo por Loop, 10593.00000000
Tempo por Loop, 11931.00000000
Tempo por Loop, 12600.00000000
Tempo por Loop, 11864.00000000
Tempo por Loop, 11951.00000000
Tempo por Loop, 12309.00000000
Tempo por Loop, 18055.00000000
Tempo por Loop, 14568.00000000
Tempo por Loop, 16142.00000000
Tempo por Loop, 16982.00000000
Tempo por Loop, 15729.00000000
Tempo por Loop, 17886.00000000
Tempo por Loop, 15540.00000000
Tempo por Loop, 16126.00000000
Tempo por Loop, 17008.00000000
Tempo por Loop, 15800.00000000
Tempo por Loop, 14824.00000000
Tempo por Loop, 17922.00000000
Tempo por Loop, 15743.00000000
Tempo por Loop, 14287.00000000
Tempo por Loop, 22405.00000000
Tempo por Loop, 17064.00000000
Tempo por Loop, 16433.00000000
Tempo por Loop, 15211.00000000
Tempo por Loop, 18666.00000000
Tempo por Loop, 15799.00000000
Tempo por Loop, 14734.00000000
Tempo por Loop, 18499.00000000
Tempo por Loop, 16001.00000000
Tempo por Loop, 15440.00000000
Tempo por Loop, 16475.00000000
Tempo por Loop, 16861.00000000
Tempo por Loop, 15391.00000000
Tempo por Loop, 16531.00000000
Tempo por Loop, 14938.00000000
Tempo por Loop, 17621.00000000
Tempo por Loop, 15415.00000000
Tempo por Loop, 14589.00000000
Tempo por Loop, 17642.00000000
Tempo por Loop, 14324.00000000
Tempo por Loop, 15554.00000000
Tempo por Loop, 16339.00000000
Tempo por Loop, 17964.00000000
Tempo por Loop, 16202.00000000
Tempo por Loop, 16300.00000000
Tempo por Loop, 15322.00000000
Tempo por Loop, 14931.00000000
Tempo por Loop, 16189.00000000
Tempo por Loop, 16470.00000000
Tempo por Loop, 15776.00000000
Tempo por Loop, 16874.00000000
Tempo por Loop, 15971.00000000
Tempo por Loop, 21785.00000000
Tempo por Loop, 16790.00000000
Tempo por Loop, 15556.00000000
Tempo por Loop, 14755.00000000
Tempo por Loop, 17894.00000000
Tempo por Loop, 16342.00000000
Tempo por Loop, 15506.00000000
Tempo por Loop, 17389.00000000
Tempo por Loop, 14786.00000000
Tempo por Loop, 16245.00000000
Tempo por Loop, 14597.00000000
Tempo por Loop, 17697.00000000
Tempo por Loop, 14661.00000000
Tempo por Loop, 19968.00000000
Tempo por Loop, 16137.00000000
Tempo por Loop, 15097.00000000
Tempo por Loop, 15638.00000000
Tempo por Loop, 17026.00000000
Tempo por Loop, 15867.00000000
Tempo por Loop, 17111.00000000
Tempo por Loop, 15536.00000000
Tempo por Loop, 14698.00000000
Tempo por Loop, 17729.00000000
Tempo por Loop, 14791.00000000
Tempo por Loop, 16256.00000000
Tempo por Loop, 17938.00000000
Tempo por Loop, 14928.00000000
Tempo por Loop, 16756.00000000
Tempo por Loop, 16835.00000000
Tempo por Loop, 16236.00000000
Tempo por Loop, 20587.00000000
Tempo por Loop, 15587.00000000
Tempo por Loop, 19452.00000000
Tempo por Loop, 14471.00000000
Tempo por Loop, 16206.00000000
Tempo por Loop, 16378.00000000
Tempo por Loop, 15818.00000000
Tempo por Loop, 16859.00000000
Tempo por Loop, 19797.00000000
Tempo por Loop, 15928.00000000
Tempo por Loop, 18005.00000000
Tempo por Loop, 15856.00000000
Tempo por Loop, 14932.00000000
Tempo por Loop, 20681.00000000
Tempo por Loop, 14672.00000000
Tempo por Loop, 16420.00000000
Tempo por Loop, 16157.00000000
Tempo por Loop, 16866.00000000
Tempo por Loop, 17875.00000000
Tempo por Loop, 17115.00000000
Tempo por Loop, 17053.00000000
Tempo por Loop, 15389.00000000
Tempo por Loop, 17613.00000000
Tempo por Loop, 14810.00000000
Tempo por Loop, 15700.00000000
Tempo por Loop, 18734.00000000
Tempo por Loop, 22727.00000000
Tempo por Loop, 13031.00000000
Tempo por Loop, 10327.00000000
Tempo por Loop, 14087.00000000
Tempo por Loop, 10663.00000000
Tempo por Loop, 11789.00000000
Tempo por Loop, 12783.00000000
Tempo por Loop, 11738.00000000
Tempo por Loop, 14027.00000000
Tempo por Loop, 10518.00000000
Tempo por Loop, 11783.00000000
Tempo por Loop, 12839.00000000
Tempo por Loop, 16736.00000000
Tempo por Loop, 10974.00000000
Tempo por Loop, 15981.00000000
Tempo por Loop, 10931.00000000
Tempo por Loop, 11885.00000000
Tempo por Loop, 13481.00000000
Tempo por Loop, 12686.00000000
Tempo por Loop, 12715.00000000
Tempo por Loop, 10744.00000000
Tempo por Loop, 13924.00000000
Tempo por Loop, 10983.00000000
Tempo por Loop, 14067.00000000
Tempo por Loop, 13110.00000000
Tempo por Loop, 11222.00000000
Tempo por Loop, 14524.00000000
Tempo por Loop, 12083.00000000
Tempo por Loop, 12617.00000000
Tempo por Loop, 11105.00000000
Tempo por Loop, 16640.00000000
Tempo por Loop, 11644.00000000
Tempo por Loop, 13917.00000000
Tempo por Loop, 10667.00000000
Tempo por Loop, 11541.00000000
Tempo por Loop, 12892.00000000
Tempo por Loop, 12273.00000000
Tempo por Loop, 11995.00000000
Tempo por Loop, 13595.00000000
Tempo por Loop, 10319.00000000
Tempo por Loop, 10421.00000000
Tempo por Loop, 13760.00000000
Tempo por Loop, 11627.00000000
Tempo por Loop, 9931.00000000
Tempo por Loop, 13571.00000000
Tempo por Loop, 11388.00000000
Tempo por Loop, 10368.00000000
Tempo por Loop, 12263.00000000
Tempo por Loop, 12070.00000000
Tempo por Loop, 12475.00000000
Tempo por Loop, 14514.00000000
Tempo por Loop, 12299.00000000
Tempo por Loop, 10393.00000000
Tempo por Loop, 11536.00000000
Tempo por Loop, 12606.00000000
Tempo por Loop, 18017.00000000
Tempo por Loop, 11859.00000000
Tempo por Loop, 12488.00000000
Tempo por Loop, 11524.00000000
Tempo por Loop, 12621.00000000
Tempo por Loop, 11973.00000000
Tempo por Loop, 10455.00000000
Tempo por Loop, 13713.00000000
Tempo por Loop, 11745.00000000
Tempo por Loop, 10201.00000000
Tempo por Loop, 13996.00000000
Tempo por Loop, 11997.00000000
Tempo por Loop, 13335.00000000
Tempo por Loop, 13121.00000000
Tempo por Loop, 12063.00000000
Tempo por Loop, 12893.00000000
Tempo por Loop, 13123.00000000
Tempo por Loop, 12218.00000000
Tempo por Loop, 11577.00000000
Tempo por Loop, 15149.00000000
Tempo por Loop, 10602.00000000
Tempo por Loop, 11762.00000000
Tempo por Loop, 13016.00000000
Tempo por Loop, 12122.00000000
Tempo por Loop, 12748.00000000
Tempo por Loop, 12803.00000000
Tempo por Loop, 10582.00000000
Tempo por Loop, 12718.00000000
Tempo por Loop, 13951.00000000
Tempo por Loop, 10681.00000000
Tempo por Loop, 11457.00000000
Tempo por Loop, 12867.00000000
Tempo por Loop, 11981.00000000
Tempo por Loop, 10499.00000000
Tempo por Loop, 13378.00000000
Tempo por Loop, 11493.00000000
Tempo por Loop, 10384.00000000
Tempo por Loop, 11818.00000000
Tempo por Loop, 12323.00000000
Tempo por Loop, 11650.00000000
Tempo por Loop, 12427.00000000
Tempo por Loop, 11645.00000000
Tempo por Loop, 11319.00000000
Tempo por Loop, 11988.00000000
Tempo por Loop, 12150.00000000
Tempo por Loop, 10266.00000000
Tempo por Loop, 13527.00000000
Tempo por Loop, 10438.00000000
Tempo por Loop, 11479.00000000
Tempo por Loop, 13481.00000000
Tempo por Loop, 10425.00000000
Tempo por Loop, 15685.00000000
Tempo por Loop, 12641.00000000
Tempo por Loop, 12668.00000000
Tempo por Loop, 10282.00000000
Tempo por Loop, 19209.00000000
Tempo por Loop, 11823.00000000
Tempo por Loop, 20096.00000000
Tempo por Loop, 19357.00000000
Tempo por Loop, 11212.00000000
Tempo por Loop, 13096.00000000
Tempo por Loop, 12539.00000000
Tempo por Loop, 11973.00000000
Tempo por Loop, 11792.00000000
Tempo por Loop, 12532.00000000
Tempo por Loop, 10612.00000000
Tempo por Loop, 11834.00000000
Tempo por Loop, 13627.00000000
Tempo por Loop, 10514.00000000
Tempo por Loop, 11792.00000000
Tempo por Loop, 12929.00000000
Tempo por Loop, 11650.00000000
Tempo por Loop, 10386.00000000
Tempo por Loop, 14180.00000000
Tempo por Loop, 12243.00000000
Tempo por Loop, 10673.00000000
Tempo por Loop, 14172.00000000
Tempo por Loop, 10773.00000000
Tempo por Loop, 12300.00000000
Tempo por Loop, 13041.00000000
Tempo por Loop, 11773.00000000
Tempo por Loop, 10242.00000000
Tempo por Loop, 12228.00000000
Tempo por Loop, 13788.00000000
Tempo por Loop, 10906.00000000
Tempo por Loop, 13590.00000000
Tempo por Loop, 10251.00000000
Tempo por Loop, 11831.00000000
Tempo por Loop, 11516.00000000
Tempo por Loop, 12119.00000000
Tempo por Loop, 18759.00000000
Tempo por Loop, 12367.00000000
Tempo por Loop, 11671.00000000
Tempo por Loop, 10208.00000000
Tempo por Loop, 13665.00000000
Tempo por Loop, 14104.00000000
Tempo por Loop, 10420.00000000
Tempo por Loop, 13579.00000000
Tempo por Loop, 10271.00000000
Tempo por Loop, 10528.00000000
Tempo por Loop, 13576.00000000
Tempo por Loop, 11908.00000000
Tempo por Loop, 10477.00000000
Tempo por Loop, 13734.00000000
Tempo por Loop, 11744.00000000
Tempo por Loop, 9999.00000000
Tempo por Loop, 12549.00000000
Tempo por Loop, 13891.00000000
Tempo por Loop, 11557.00000000
Tempo por Loop, 12365.00000000
Tempo por Loop, 18255.00000000
Tempo por Loop, 10623.00000000
Tempo por Loop, 14321.00000000
Tempo por Loop, 10646.00000000
Tempo por Loop, 11808.00000000
Tempo por Loop, 12690.00000000
Tempo por Loop, 12864.00000000
Tempo por Loop, 12213.00000000
Tempo por Loop, 13366.00000000
Tempo por Loop, 12141.00000000
Tempo por Loop, 11380.00000000
Tempo por Loop, 13379.00000000
Tempo por Loop, 14473.00000000
Tempo por Loop, 10733.00000000
Tempo por Loop, 14852.00000000
Tempo por Loop, 11091.00000000
Tempo por Loop, 12035.00000000
Tempo por Loop, 12665.00000000
Tempo por Loop, 13553.00000000
Tempo por Loop, 12557.00000000
Tempo por Loop, 13829.00000000
Tempo por Loop, 12497.00000000
Tempo por Loop, 11047.00000000
Tempo por Loop, 12043.00000000
Tempo por Loop, 12859.00000000
Tempo por Loop, 13596.00000000
Tempo por Loop, 13967.00000000
Tempo por Loop, 11090.00000000
Tempo por Loop, 12191.00000000
Tempo por Loop, 10743.00000000
Tempo por Loop, 17426.00000000
Tempo por Loop, 14387.00000000
Tempo por Loop, 16322.00000000
Tempo por Loop, 19602.00000000
Tempo por Loop, 13783.00000000
Tempo por Loop, 12954.00000000
Tempo por Loop, 15128.00000000
Tempo por Loop, 15802.00000000
Tempo por Loop, 17109.00000000
Tempo por Loop, 11876.00000000
Tempo por Loop, 12474.00000000
Tempo por Loop, 10495.00000000
Tempo por Loop, 12088.00000000
Tempo por Loop, 11726.00000000
Tempo por Loop, 11555.00000000
Tempo por Loop, 12598.00000000
Tempo por Loop, 11974.00000000
Tempo por Loop, 20195.00000000
Tempo por Loop, 10733.00000000
Tempo por Loop, 10935.00000000
Tempo por Loop, 13791.00000000
Tempo por Loop, 12813.00000000
Tempo por Loop, 10186.00000000
Tempo por Loop, 13641.00000000
Tempo por Loop, 18875.00000000
Tempo por Loop, 10318.00000000
Tempo por Loop, 13009.00000000
Tempo por Loop, 11846.00000000
Tempo por Loop, 11598.00000000
Tempo por Loop, 12677.00000000
Tempo por Loop, 12087.00000000
Tempo por Loop, 10518.00000000
Tempo por Loop, 13469.00000000
Tempo por Loop, 10697.00000000
Tempo por Loop, 11667.00000000
Tempo por Loop, 11864.00000000
Tempo por Loop, 12428.00000000
Tempo por Loop, 12144.00000000
Tempo por Loop, 12655.00000000
Tempo por Loop, 11739.00000000
Tempo por Loop, 10527.00000000
Tempo por Loop, 13643.00000000
Tempo por Loop, 11697.00000000
Tempo por Loop, 10458.00000000
Tempo por Loop, 13624.00000000
Tempo por Loop, 10094.00000000
Tempo por Loop, 11409.00000000
Tempo por Loop, 12294.00000000
Tempo por Loop, 11830.00000000
Tempo por Loop, 11536.00000000
Tempo por Loop, 10394.00000000
Tempo por Loop, 14410.00000000
Tempo por Loop, 10409.00000000
Tempo por Loop, 11455.00000000
Tempo por Loop, 12026.00000000
Tempo por Loop, 11821.00000000
Tempo por Loop, 13528.00000000
Tempo por Loop, 10109.00000000
Tempo por Loop, 10152.00000000
Tempo por Loop, 13367.00000000
Tempo por Loop, 11453.00000000
Tempo por Loop, 10114.00000000
Tempo por Loop, 13455.00000000
Tempo por Loop, 11523.00000000
Tempo por Loop, 10435.00000000
Tempo por Loop, 12247.00000000
Tempo por Loop, 11976.00000000
Tempo por Loop, 11771.00000000
Tempo por Loop, 12367.00000000
Tempo por Loop, 11918.00000000
Tempo por Loop, 11682.00000000
Tempo por Loop, 11998.00000000
Tempo por Loop, 10295.00000000
Tempo por Loop, 11436.00000000
